index,preprocessedText
3859,subject direct toward assist pre servic teacher understand engag effect adolesc learner contemporari australian school It focus psycholog perspect learn motiv incorpor sociolog perspect young peopl student develop skill analys complex diver learn environ impact live secondari student the explor applic diver theori allow student develop engag respons classroom base teach practic the implic these theori consid case drawn school famili commun context student given opportun draw profession experi placement their person philosophi educ contribut content focu the subject In do student develop the holist construct approach need respect support their futur school student engag and success high school educ
3860,subject design develop student academ english academ literaci the subject assist student task read analys relev academ text support student develop the genr grammar academ write the subject addit develop compet spoken commun english speak set
3861,subject explor teach curriculum be organis manag effect learn the subject combin theori practic provid student skill understand requir begin teach a secondari school associ profession experi It includ studi secondari syllabus program resourc lesson plan vari approach learn teach the role ass the use ict their role learn teach thi subject is a prerequisit corequisit the hsie teach method subject profession experi subject
3862,subject consid skill understand requir be effect secondari social scienc teacher busi studi econom creat engag program learn the subject inform profession experi An emphasi place profession commit current develop scienc teach learn reflect teach practic topic includ teach mix achiev class select digit resourc tool enhanc student learn organis evalu method materi learn disciplin specif ass report theoret teach framework student demonstr develop a depth knowledg within select area educ relev the nsw busi studi econom syllabus
3863,subject focus prepar profici begin hsie teacher set foundat continu profession learn On complet thi subject student abl appli educ studi teach design organis evalu method materi teach use own theoret framework a basi their futur hsie teach student challeng draw their core subject think holist impact influenc how the social scienc taught a strong emphasi use curriculum ass report organis content effect learn teach sequenc unit work the subject adopt inquiri base process which real problem question identifi explor depth team gener deep knowledg pertin student profession learn need
3864,subject explor human societi it environ hsie teach curriculum year 7 12 be organis manag effect learn the subject combin theori practic provid student the skill understand requir begin teach hsie a secondari school the subject includ studi secondari hsie syllabus lesson plan approach learn teach differ form function practic work it role learn teach hsie thi subject a prerequisit the hsie teach method subject profession experi subject
3865,subject focus prepar profici begin teacher set foundat continu profession learn student appli educ research plan develop unit work design organis evalu method materi teach use framework a basi their futur teach the subject adopt inquiri base process which real problem question identifi explor depth team gener deep knowledg pertin student profession learn need
3866,ew graduat enter pdhpe profess need appli appropri ass strategi includ sound work knowledg specialis content ass strategi stage 6 syllabu ass enhanc learn recognis learner use current understand discov develop incorpor new knowledg understand skill In subject student learn the principl ass learn plan effect ass design appropri format incorpor ass result teach design they learn the purpos provid time appropri form feedback student learn learn select develop evalu ass strategi differ context student increas capac interpret student ass data evalu student learn use the inform to inform their teach practic
3867,n subject student focu build knowledg understand content teach strategi utilis the pdhpe teach area student use relev syllabu document develop innov engag lesson plan unit work they learn practis rang teach strategi maximis the learn potenti all type learner a safe support highli engag classroom environ doubl method student complet subject each their disciplin specialis
3868,subject provid student major health physic educ hpe teach basic toolkit help prepar organis manag effect lesson the subject identifi key element plan prepar teach learn stage 4 5 physic educ requir the profession experi program student gain insight the secondari syllabus lesson plan techniqu approach learn teach well differ form function practic work it role learn teach hpe thi subject a prerequisit the teach method subject doubl method student complet a teach method 1 subject each their specialis
3869,subject prepar effect begin secondari scienc teacher set foundat continu profession learn student appli educ studi teach design organis evalu method materi teach use own theoret framework a basi their futur teach student challeng draw their learn core subject they encourag think holist impact influenc how the scienc program taught a strong emphasi use curriculum ass report organis content effect learn teach sequenc unit work through inquiri base approach real problem question identifi explor team are pertin student profession learn need
3870,subject develop pre servic teacher knowledg understand natur ass report the relationship learn In subject student analys evalu differ purpos approach ass underli principl pre servic teacher develop understand the key role ass syllabu perform standard ensur qualiti learn experi achiev pre servic teacher develop understand how teach learn ass feedback report be align integr practic includ summ form ass the natur role syllabu outcom the plan integr teach learn ass program student develop philosophi teach scienc take account current syllabus polici demonstr understand the profession insight demand the practis scienc teacher
3871,subject consid skill understand requir be effect secondari scienc teacher creat engag program learn the subject inform profession experi An emphasi place profession commit current develop scienc teach learn reflect teach practic topic includ teach mix achiev class select digit resourc tool enhanc student learn organis evalu method materi learn disciplin specif ass report theoret teach framework student demonstr develop depth knowledg within select area educ relev the nation curriculum select nsw scienc syllabus
3872,subject explor teach curriculum be organis manag effect learn the subject combin theori practic provid student the skill understand requir begin teach secondari school associ profession experi the subject includ studi secondari syllabus lesson plan approach learn teach differ form function practic work it role learn teach In term teach learn is a heavi focu a rang teach strategi resourc includ ict engag student their learn thi subject is a prerequisit corequisit the scienc teach method subject profession experi subject
3873,subject focus prepar profici begin teacher set foundat continu profession learn On complet thi subject student abl appli educ studi teach design organis evalu method materi teach use framework a basi their futur teach the subject adopt inquiri base process which real problem question identifi explor depth team gener deep knowledg pertin student profession learn need
3874,subject explor mathemat teach curriculum be organis manag effect learn the subject combin theori practic provid student the skill understand requir begin teach mathemat a secondari school is associ profession experi the subject includ studi secondari mathemat syllabus lesson plan approach learn teach program ass report differ form function practic work it role learn teach mathemat
3875,subject explor mathemat teach curriculum be organis manag effect learn the subject combin theori practic provid student the skill understand requir begin teach mathemat a secondari school is associ profession experi the subject includ studi secondari mathemat syllabus lesson plan approach learn teach program ass report differ form function practic work it role learn teach mathemat doubl method student complet teach method 1 2 each their specialis
3876,subject explor mathemat teach curriculum be organis manag effect learn the subject combin theori practic provid student the skill understand requir begin teach mathemat a secondari school associ profession experi the subject includ studi secondari mathemat syllabus lesson plan approach learn teach differ form function practic work it role learn teach mathemat thi subject is a prerequisit the mathemat teach method subject
3877,subject culmin phase prepar teach english thu draw what been learnt english teach method 1 2 3 focu the plan teach ass student the secondari school classroom On complet thi subject student abl appli educ studi teach design organis evalu method materi teach use framework basi their futur teach student also challeng draw their core subject think holist the impact influenc the english program taught particularli how ass be use product enhanc teach learn sequenc doubl method student complet a teach method 4 program one their specialis
3878,subject develop pre servic teacher knowledg understand natur ass report the relationship learn In subject student analys evalu differ purpos approach ass underli principl pre servic teacher develop understand the key role ass syllabu perform standard ensur qualiti learn experi achiev pre servic teacher develop understand how teach learn ass feedback report be align integr practic includ summ form ass the natur role syllabu outcom the plan integr teach learn ass program
3879,subject consid skill understand requir be effect secondari english teacher creat engag program learn the subject inform profession experi topic includ role respons english teacher nsw syllabu aim compon key program document use rang text secondari classroom read write the secondari classroom visual literaci drama the english classroom student demonstr the develop a depth knowledg regard the structur element the nsw english syllabus their relationship the australian curriculum english
3880,subject explor english teach curriculum year 7 12 be organis manag effect learn the subject combin theori practic provid student the skill understand requir begin teach english a secondari school the subject includ studi secondari english syllabus introduct lesson plan approach learn teach differ form function practic work it role learn teach english thi subject a prerequisit the english teach method subject profession experi subject
3881,n capston subject student reflect learn throughout cours prepar futur teach career after explor relev sourc profession learn teacher critic analys appropri profession learn network commun student reflect their profession learn need use australian profession standard teacher apst student opportun engag guest speaker develop their portfolio engag mock interview school execut develop a digit artefact what make a great graduat teacher the subject culmin curat their e portfolio within framework apst produc annot focus their learn throughout the cours contribut becom effect secondari teacher
3882,first subject profession experi sequenc It provid gener overview teach process teach profess teacher profession learn there is also 20 day practicum compon student the combin degre mteach cours the mteach standalon student undertak first placement profession experi teach practic 1 all student prepar placement explor the school environ analys the ut lesson plan templat research qualiti teach learn strategi pre servic teacher engag preparatori activ teach classroom the specif purpos learn plan effect learn teach model demonstr their understand the compon key teach skill they form link theori practic they describ analys reflect upon qualiti teach what make differ to student learn outcom
3883,n subject student investig way use learn technolog help young peopl design think creat learn a digit world particip explor variou technolog might mediat authent activ collabor learn their disciplin area consid appropri e learn theori pedagogi face face onlin mobil learn environ they also consid contemporari social issu curriculum issu emerg learn technolog relat the use inform commun technolog high school educ
3884,eacher vital role determin posit experi indigen australian includ aborigin torr strait island student have the classroom activ particip a cultur respect learn environ enorm benefit all student indigen non indigen australian student alik thi subject introduc pre servic teacher issu influenc educ outcom indigen australian school student their commun such issu includ racist belief often unwit teacher commun stakehold In addit provid a knowledg foundat teacher which sound curriculum plan indigen australian perspect be base differ subject area educ strategi can support equit particip effect learn experi indigen australian student also present
3885,subject explor issu inclus educ way which secondari teacher meet the need diver learner within classroom the subject provid strategi identifi student addit need develop instruct approach ensur student access relev learn experi subject content includ legal human right oblig univers design learn adjust behaviour the learn environ access text ass error analysi explicit instruct techniqu explicit strategi instruct resourc assist technolog commun collabor
3886,subject investig diver complex social polit econom context which contemporari school particular secondari school oper teacher educ student explor theori debat surround way which social polit cultur econom factor interact australian context shape natur our school classroom influenc educ polici impact educ outcom student draw upon critic reflect research base approach interrog understand the way which educ belief practic pedagogi social histor construct some the follow issu examin social theori the process socialis school form capit poverti disadvantag globalis global understand gender multicultur educ the applic cultur respons practic school
3887,subject build learn profession experi 1 an extend profession experi In subject student enhanc demonstr achiev aitsl graduat teacher standard regard profession knowledg profession practic profession engag thi subject build classroom manag capabl introduc concept care instruct plan deliveri relationship develop effect classroom manag practic thi tie teacher perform ass tpa compon the subject the tpa requir student plan teach ass evalu the outcom a formal whole class ass task
3888,ure extend profession experi student develop capabl the aitsl domain teach profession knowledg profession practic profession engag thi subject target classroom manag explor effect teacher organis inclus learn environ maximis student engag learn minimis disrupt the subject also draw upon relev polici legisl guidelin anti racism anti bulli student wellb provid student the skill understand requir begin to manag learn environ a secondari school A threshold requir thi subject the satisfactori complet profession experi a design school
3889,raw upon subject content knowledg field softwar design develop teacher educ student support produc softwar solut scale would graduat teacher support senior secondari school student produc similar solut the subject address sequenc program the identif select appropri teach strategi resourc teacher educ student gain compet develop key program document content includ the appropri structur scope sequenc document program correctli map learn outcom project classroom experi lesson plan consid the context a unit work incorpor factor time plan conting avail resourc the subject enabl teacher educ student creat document interpret syllabu content action relev program learn In addit lectur input teacher educ student analys softwar design develop syllabu content relat theori practic task the classroom present group discus support onlin interact enabl valid feedback ass strategi thi subject involv the creation document a softwar solut could use a school set thi enabl teacher educ student continu ad to their portfolio teach resourc
3890,raw upon subject content knowledg field engin studi teacher educ student support produc metal base artefact scale would graduat teacher support senior secondari school student produc similar artefact they learn sequenc program the identif select appropri teach strategi resourc teacher educ student gain compet develop key program document content includ the appropri structur scope sequenc document program correctli map learn outcom project classroom experi lesson plan consid the context a unit work incorpor factor time plan conting avail resourc approach manag work health safeti risk ass examin the subject enabl student creat document interpret syllabu content action relev program learn In addit lectur input student analys engin studi syllabu content relat theori practic task the classroom present group discus support onlin interact enabl valid feedback fabric workshop session conduct student develop practic skill teach resourc ass strategi thi subject involv the creation document a physic artefact could use a school set thi enabl teacher educ student continu ad to their portfolio teach resourc
3891,subject focus how nsw technolog mandatori 7 8 syllabu organis implement effect teach learn nsw secondari school the subject combin theori practic ensur student sound knowledg how four context area organis deliv stage 4 thi includ understand opportun limit implement technolog mandatori ani given context approach teach learn the relationship practic theori lesson the classroom teacher educ student develop overview the technolog mandatori structur it relationship the australian curriculum they introduc plan lesson use rang method a collabor student centr project base learn teacher educ student also gain practic skill make teach resourc use timber basic hand tool can be use across a rang technolog mandatori context area
3892,subject develop pre servic teacher knowledg understand natur ass report the relationship learn In subject pre servic teacher student analys evalu differ purpos approach ass underli principl develop understand the key role ass syllabu perform standard ensur qualiti learn experi achiev they explor teach learn ass feedback report be align integr practic includ summ form ass the natur role syllabu outcom the plan integr teach learn ass program teacher educ student develop philosophi teach scienc take account current syllabus polici demonstr understand the profession insight demand the practis scienc teacher
3893,eacher educ student gain skill knowledg requir be effect secondari scienc teacher creat engag program learn the subject inform supervis teach placement the profession experi subject there an emphasi profession commit current develop scienc teach learn reflect teach practic topic includ teach mix achiev class select digit resourc tool enhanc student learn organis evalu method materi learn disciplin specif ass report theoret teach framework teacher educ student acquir depth knowledg the nation curriculum select nsw scienc syllabus
3894,subject includ studi secondari syllabus lesson plan approach learn teach differ form function practic work it role learn teach thi subject explor scienc teach curriculum the len contemporari theori practic compet teach scienc secondari school In term teach learn a heavi focu a rang teach strategi resourc includ ict engag student their learn thi subject is a pre requisit the scienc teach method profession experi subject
3895,tudent undertak six week classroom placement a pre servic teacher receiv feedback their teach practic their ut tertiari supervisor their supervis classroom teacher the coursework compon focus bring togeth student knowledg teach practic gain throughout cours success complet teacher perform ass tpa In tpa student plan teach ass evalu outcom a formal whole class ass task compli ass graduat teach afgt the subject culmin curat annot portfolio within framework the apst teacher standard In the supervis teach placement school student appli learn a varieti sourc school set a workplac experi student receiv feedback their teach practic progress regard attain teach domain standard profession experi placement their ut tertiari supervisor their supervis teacher
3896,subject four key compon
3897,athemat teach method 3 develop pre servic teacher skill understand are requir fulli particip decis make advocaci leadership secondari school mathemat with particular focu design implement influenc ass subject explor content the stage 6 advanc extens 1 extens 2 mathemat syllabus continu the emphasi teach mathemat conceptu understand
3898,subject develop concept introduc mathemat teach method 1 combin theori practic equip pre servic teacher the skill understand requir teach senior mathemat secondari school It includ a studi stage 5 stage 6 standard stage 6 advanc mathemat syllabus a particular focu lesson plan program practic strategi teach mathemat conceptu understand develop alongsid philosophi underpin current think mathemat educ research thi includ indigen way know mathemat
3899,subject includ studi secondari mathemat syllabus lesson plan approach learn resourc student engag teacher educ student studi rang mathemat teach strategi content knowledg is essenti teach mathemat understand thi subject explor mathemat teach curriculum be organis manag effect learn It show theori inform teach practic provid pre servic teacher the skill understand requir begin teach mathemat a secondari school
3900,raw a combin theori practic teacher educ student studi busi studi teach curriculum the hsc year be organis manag effect learn is close align the australian profession standard teacher graduat descriptor the subject includ in depth studi the busi studi stage 6 syllabu lesson plan approach learn teach differ form function teach learn activ a success busi studi classroom
3901,tudent support explor critiqu skill knowledg requir be effect secondari busi studi teacher the subject inform supervis teach placement the profession experi subject An emphasi place profession commit current develop social scienc teach learn reflect teach practic topic includ teach differenti class select digit resourc tool enhanc secondari school student learn organis evalu method materi learn disciplin specif ass report theoret teach framework teacher educ student acquir depth knowledg within select part the nsw busi studi syllabu
3902,subject explor human societi it environ hsie teach curriculum year 7 12 be organis manag effect learn thi subject close align the australian profession standard teacher graduat descriptor the subject therefor combin theori practic provid teacher educ student the skill understand requir begin teach hsie a secondari school the subject includ in depth studi secondari year 7 10 hsie syllabus lesson plan differ form function teach learn activ a success hsie classroom thi subject a pre requisit the hsie teach method subject profession experi subject
3903,subject develop pre servic teacher knowledg understand natur ass report the relationship learn teacher educ student analys evalu differ purpos approach ass underli principl pre servic teacher develop understand the key role ass syllabu perform standard ensur qualiti learn experi achiev pre servic teacher develop understand how teach learn ass feedback report be align integr practic includ summ form ass the natur role syllabu outcom the plan integr teach learn ass program they develop philosophi teach english take account current syllabus polici demonstr understand the profession insight demand the practis english teacher
3904,eacher educ student gain skill knowledg requir be effect secondari english teacher creat engag program learn the subject inform supervis teach placement the profession experi subject there an emphasi profession commit current develop english teach learn reflect teach practic topic includ teach mix achiev class select digit resourc tool enhanc student learn organis evalu method materi learn disciplin specif ass report theoret teach framework teacher educ student acquir depth knowledg within select area educ relev the australian curriculum select nsw english syllabus
3905,subject explor skill understand requir be effect secondari english teacher how english teach curriculum year 7 12 be organis manag effect learn the subject inform profession experi combin theori practic provid teacher educ student the skill understand requir begin teach english a secondari school the subject includ studi the nsw secondari english syllabus overview the australian curriculum overview current issu educ the educ sector an introduct lesson plan approach learn teach ict resourc the english classroom differ form function practic work it role learn teach english thi subject a prerequisit the english teach method subject profession experi subject
3906,tudent pursu depth chosen topic relat area interest build what have learn prior subject student defin focu thi subject design carri personalis cours studi thi may involv a small field base project depth review literatur potenti join exist research project ut student receiv guidanc pursu independ studi face face block onlin support the lectur peer work similar area student encourag use profession learn network make contact academ work in relev field enhanc their work
3907,capston subject enabl student consolid learn capabl develop throughout master program student begin revisit learn plan workplac profession goal subject wrap statement other artefact collect throughout cours student reflect cours wide learn consid their learn term their profession context after identifi area further profession learn student develop implement self direct learn project final student curat portfolio includ capabl statement extern purpos
3908,subject provid student crucial foundat practic base research student learn differ kind research their relationship practic student learn critic analys research their chosen practic field creat a vision futur research address contemporari practic issu identifi their context statement their cours learn plan
3909,subject provid student overview contemporari evalu theori approach practic relev evalu learn innov after critic engag common educ evalu approach student explor key aspect current evalu approach differ countri context student opportun develop an evalu plan a project relev their profession context to analys data an evalu
3910,subject explor student lead innov learn practic their profession context It help student develop understand cut edg critic approach innov lead chang student opportun learn appli strategi tool theori activ support innov creat posit transform their workplac organis commun issu lead sustain chang innov the underpin learn aspect process explor case studi practic activ student opportun engag appli these idea develop and lead innov project their profession context a commun set
3911,subject cover complex lead learn draw a rang contemporari theori beyond tradit leadership theori student opportun explor lead practic their profession context it a profession a leader engag contemporari practic base approach lead learn a rang educ learn context
3912,subject develop analyt practic skill student engag critic polici make navig polici their dynam workplac environ student explor classic contemporari theori polici make an appli focu educ polici research evalu case studi real world exampl use analys current trend issu educ polici issu cover includ the context challeng educ reform polici process stakehold interest the impact govern polici opportun learn
3913,subject provid student opportun explor contemporari approach understand profession learn practic develop australia intern student learn examin own practic profession context understand differ imagin possibl chang student critic examin differ way learn practic theoris how connect key profession issu local global student engag lead intern research profession practic learn gain insight how profession learn the link organis workplac learn
3914,n subject student explor contemporari approach design innov learn the workplac student profession context shape explor they identifi implic design profession learn program contemporari workplac or formal educ institut student develop understand the complex design context process focu onlin blend workplac learn initi student also encourag augment learn other subject their learn design task
3915,n subject student explor differ way reimagin learn integr evolv digit technolog pedagogi critic insight develop the context technolog pedagog chang it implic learn the subject cover learn context cultur theori learn a digit age emerg technolog issu student consid factor identifi evalu the adopt digit technolog pedagogi opportun provid student appli knowledg skill their learn context
3916,subject prepar student knowledg technolog capabl requir success complet master educ well customis cours workplac profession requir thi subject involv student develop skill tailor learn to meet own profession learn need A rang profession learn context map student locat their profession practic within map
3917,subject design an introduct the medium clay histor contemporari studi thi medium form basi which student encourag explor individu express whilst learn clay ceram techniqu the properti clay sculptur characterist safe workshop practic the fire process pertain electr kiln also address thi subject conceptu framework classroom practic develop activ base learn
3918,rame within requir nsw visual art syllabu studio practic paint enabl develop strong creativ practic painter educ thinker thi practic base subject focus the human figur human relationship the natur world the subject examin contemporari paint practic context theori provid studio experi tradit current method design theori the materi behaviour differ pigment medium mode represent through process student engag the diver mean possibl visual represent paint the role relev the painter the post medium context examin discours regard aesthet educ creativ critic theori addit As a long establish social cultur practic paint contribut onli profession knowledg is a mean attain well self care within profession person life
3919,raw upon subject content knowledg field inform process technolog ipt teacher educ student support produc element inform system scale would graduat teacher support senior secondari school student produc similar element the focu thi subject teacher educ student plan deploy teach learn ass activ tool around the process prepar the inform system thi includ an ass task notif describ is be made then alongsid design ass task rubric feedback strategi the inform system element teacher educ student gain compet develop key ass document includ maintain record for registr purpos includ data storag privaci
3920,raw upon subject content knowledg field graphic multimedia teacher educ student support produc multimedia output scale would graduat teacher support senior secondari school student produc similar output the focu thi subject teacher educ student plan deploy teach learn ass activ tool around the process make the multimedia output thi includ project report describ ha made then alongsid design ass task rubric feedback strategi the graphic multimedia output teacher educ student gain compet develop key ass document includ maintain record for registr purpos includ data storag privaci
3921,subject develop pre servic teacher knowledg understand natur ass report the relationship learn In subject pre servic teacher student analys evalu differ purpos approach ass underli principl develop understand the key role ass syllabu perform standard ensur qualiti learn experi achiev they explor teach learn ass feedback report be align integr practic includ summ form ass the natur role syllabu outcom the plan integr teach learn ass program teacher educ student develop philosophi teach scienc take account current syllabus polici demonstr understand the profession insight demand the practis scienc teacher
3922,eacher educ student gain skill knowledg requir be effect secondari scienc teacher creat engag program learn the subject inform supervis teach placement the profession experi subject there an emphasi profession commit current develop scienc teach learn reflect teach practic topic includ teach mix achiev class select digit resourc tool enhanc student learn organis evalu method materi learn disciplin specif ass report theoret teach framework teacher educ student acquir depth knowledg the nation curriculum select nsw scienc syllabus
3923,thi subject develop pre servic teacher knowledg understand natur ass report the relationship learn In subject pre servic teacher student analys evalu differ purpos approach ass underli principl develop understand the key role ass syllabu perform standard ensur qualiti learn experi achiev they explor teach learn ass feedback report be align integr practic includ summ form ass the natur role syllabu outcom the plan integr teach learn ass program teacher educ student develop philosophi teach scienc take account current syllabus polici demonstr understand the profession insight demand the practis scienc teacher
3924,eacher educ student gain skill knowledg requir be effect secondari scienc teacher creat engag program learn the subject inform supervis teach placement the profession experi subject there an emphasi profession commit current develop scienc teach learn reflect teach practic topic includ teach mix achiev class select digit resourc tool enhanc student learn organis evalu method materi learn disciplin specif ass report theoret teach framework teacher educ student acquir depth knowledg the nation curriculum select nsw scienc syllabus
3925,subject develop pre servic teacher knowledg understand natur ass report the relationship learn In subject pre servic teacher student analys evalu differ purpos approach ass underli principl develop understand the key role ass syllabu perform standard ensur qualiti learn experi achiev they explor teach learn ass feedback report be align integr practic includ summ form ass the natur role syllabu outcom the plan integr teach learn ass program teacher educ student develop philosophi teach scienc take account current syllabus polici demonstr understand the profession insight demand the practis scienc teacher
3926,eacher educ student gain skill knowledg requir be effect secondari scienc teacher creat engag program learn the subject inform supervis teach placement the profession experi subject there an emphasi profession commit current develop scienc teach learn reflect teach practic topic includ teach mix achiev class select digit resourc tool enhanc student learn organis evalu method materi learn disciplin specif ass report theoret teach framework teacher educ student acquir depth knowledg the nation curriculum select nsw scienc syllabus
3927,subject explor legal studi teach curriculum the hsc year be organis manag effect learn thi subject close align the australian profession standard teacher graduat descriptor the subject therefor combin theori practic provid teacher educ student the skill understand requir begin teach legal studi a secondari school the subject includ in depth studi the legal studi syllabu lesson plan approach learn teach differ form function teach learn activ a success legal studi classroom
3928,eacher educ student support explor critiqu skill understand requir be effect secondari legal studi teacher creat engag program learn the subject inform supervis teach placement the profession experi subject An emphasi place profession commit current develop social scienc teach learn reflect teach practic topic includ teach differenti class select digit resourc tool enhanc student learn organis evalu method materi learn disciplin specif ass report theoret teach framework teacher educ student acquir depth knowledg within select area educ relev the nsw legal studi syllabu
3929,subject explor societi cultur teach curriculum hsc year be organis manag effect learn is close align the australian profession standard teacher graduat descriptor draw in depth studi the secondari stage 6 societi cultur syllabu lesson plan approach learn teach differ form function teach learn activ teacher educ student gain the skill understand requir plan manag success societi and cultur classroom
3930,subject explor critiqu skill understand requir be effect secondari social scienc teacher societi cultur creat engag program learn the subject inform supervis teach placement the profession experi subject teacher educ student learn profession commit current develop social scienc teach learn reflect teach practic topic includ teach differenti class select digit resourc tool enhanc school student learn organis evalu method materi learn disciplin specif ass report theoret teach framework teacher educ student acquir depth knowledg within select area educ relev the nsw societi cultur syllabu
3931,raw a combin theori practic teacher educ student studi econom teach curriculum the hsc year be organis manag effect learn is close align the australian profession standard teacher graduat descriptor the subject includ in depth studi the econom stage 6 syllabu lesson plan approach learn teach differ form function teach learn activ a success econom classroom
3932,subject allow student explor critiqu skill understand requir be effect secondari econom teacher the subject inform supervis teach placement the profession experi subject there an emphasi profession commit current develop social scienc teach learn reflect teach practic topic includ teach differenti class select digit resourc tool enhanc student learn organis evalu method materi learn disciplin specif ass report theoret teach framework student develop depth knowledg within select area educ relev the nsw econom syllabu
3933,subject provid student an overview variou theori approach organis learn use theori approach subject critic examin organis learn practic variou sector critic evalu impact contextu factor a gender power cultur the futur organis learn the context econom social demograph technolog chang also examin
3934,subject enabl student extend skill knowledg area interest them student design carri consult member academ staff individu cours studi a in depth review literatur a particular subject enrol in subject conting upon student find a member academ staff will supervis the project the complet a form avail student servic the form requir an outlin the work carri the deadlin variou stage the project must be sign the student isp supervisor and subject coordin enrol
3935,subject develop student knowledg skill address literaci numeraci demand workplac context student develop understand the local global polici context which area educ train locat how context impact the work esl literaci numeraci practition student draw key scholarli literatur undertak field work base case studi develop critic orient understand literaci numeraci educ train workplac practic curriculum ass tool introduc student develop skill critic evalu use judici the design and deliveri literaci and numeraci program
3936,subject consid knowledg skill requir develop implement languag literaci numeraci program ass a varieti school univers adult set australia oversea includ standalon eal efl program mainstream school classroom child adult new arriv program work base languag literaci numeraci cours centr english academ purpos It introduc knowledg skill design evalu critiqu program learn english languag literaci numeraci the subject address inform formal process procedur languag literaci numeraci ass includ design critiqu ass instrument
3937,tudent explor phonolog theori order build effect second languag L2 pronunci pedagogi develop own auditori percept an import part thi learn the subject give primari attent the prosodi english is stress rhythm inton secondari attent the phonem level english is individu sound their combin
3938,subject aim develop student understand capabl design implement workplac mentor key workplac learn strategi organis after engag contemporari research literatur mentor workplac rang context student explor the issu involv design effect workplac mentor program student opportun design workplac mentor program relev their profession context to experi a peer mentor process the subject
3939,learner need goal success develop addit languag interact rang linguist psycholog socio cultur factor student examin key find research understand these factor mediat learn rang differ context includ educ context languag instruct addit languag dialect the learner adult migrant learn the domin languag their new commun student studi a foreign languag a formal educ set student learn to build a profil multilingu learner conduct an interview a languag learner an authent educ set
3940,subject provid introduct studi languag student are work toward becom english languag teacher It focus understand english work introduc the fundament english structur grammar text organis system vocabulari pronunci the subject also look the way teacher use knowledg the languag classroom particularli the principl systemat treatment learner error
3941,subject enabl student extend skill knowledg area interest them student design carri consult member academ staff individu cours studi a in depth review literatur a particular subject enrol in subject conting upon student find a member academ staff will supervis the project the complet a form avail student servic the form requir an outlin the work carri the deadlin variou stage the project must be sign the student isp supervisor and subject co ordin enrol
3942,subject give languag literaci teacher knowledg skill teach grammar vocabulari principl context sensit systemat effect way It consid classroom implic key research inform principl grammar vocabulari learn teach present option input point grammar item vocabulari meaning practic them provid framework teacher make principl choic promot grammar vocabulari learn
3943,subject explor implic global spread english hotli debat current issu tesol teach english speaker other languag appli linguist It examin the gener caus effect the global spread english it coloni origin it contemporari role the world thi includ linguist imperi linguist genocid the mainten global inequ english then present the vari context which occur the implic english becom a global a local languag mani part the world discus the contemporari role statu form implic differ varieti new english includ indian singaporean australian aborigin english well pidgin creol consid educ implic the current role english explor the final part the subject a focu the nativ non nativ speaker debat textbook method test
3944,
3945,
3946,subject provid student a critic understand element program ass fundament plan evalu respons the primari school teacher the subject also explor report a critic mean which the teacher facilit student learn effect feedback provis student parent caregiv school personnel
3947,subject examin strategi teach student special educ need within regular classroom It explor method ass program explicit teach classroom organis meet need primari student are experienc difficulti particularli literaci numeraci student special educ need includ student the entir spectrum skill develop level includ gift talent student
3948,main aim thi subject give student experi pedagog skill background teach learn a rang diver educ environ insid outsid school classroom the subject extend student knowledg skill base enabl to make increasingli inform decis concern teach practic place primari student the centr learn student develop skill provid optim learn environ optim approach to learn primari student school home in inform learn set
3949,n capston subject graduat certif learn design student put the skill knowledg they develop other subject practic via comprehens learn design project student work an organis subject matter expert industri ut order propos then develop learn design solut a scenario It recommend thi subject complet last the graduat certif
3950,tudent introduc theori educ commun instruct medium how influenc design learn activ environ In order do student examin critiqu exampl print onlin visual audio multimedia they use relev tool design develop own interact medium object a interact learn activ screencast infograph someth similar they analys critiqu evalu design base their understand learn they prepar commun rational the design an interact medium object
3951,hat futur educ look like are educ go be replac robot Is stem go take thi subject critic evalu current emerg trend within e learn educ technolog broadli student engag a practic way some the current develop learn includ machin learn artifici intellig virtual realiti augment realiti gamif robot stem educ much As part thi student examin previou trend educ consid success failur well appli understand differ learn instruct theori determin the educ potenti current emerg trend they also design develop prototyp learn object use emerg technolog
