index,preprocessedText
3439,student demonstr abil develop project propos student demonstr profession skill knowledg the procur present commiss project student gain experi the project manag a specif develop student demonstr a reflect approach profession practic
3440,
3441,
3442,
3443,understand complex impact upon larg construct project compar contrast varieti construct technolog utilis differ countri demonstr understand the applic construct project manag a varieti intern locat includ time cost qualiti risk procur manag
3444,appli econom theori conduct firm individu use game theori understand the interdepend action analys decis make uncertainti explain price non price strategi use firm investig solut problem caus moral hazard advers select
3445,practic human centr design techniqu identifi design new innov effect identifi ass select right technolog meet custom commerci need articul compel case invest innov technolog recognis challeng pitfal risk realis benefit innov develop effect strategi mitig them understand histori innov technolog commerci real estat analys emerg trend opportun effect evalu legal ethic boundari opportun the use data emerg technolog a artifici intellig
3446,demonstr understand global technolog trend will shape futur properti industri analys evalu transform digit technolog the particular context the australian properti industri reflect the barrier opportun the effect applic digit twin the build precinct citi scale appli emerg digit twin technolog better evalu manag the comfort user build facil appli a smart build approach optimis the oper a build manag system minimis energi use
3447,demonstr understand global trend will shape the futur the construct industri analys evalu emerg digit technolog the particular context the australian construct industri reflect the barrier opportun altern construct industri futur appreci valu organis innov an agent chang the construct industri
3448,
3449,develop effect written verbal visual commun strategi understand relationship among urban structur resourc consumpt sustain urban precinct or build level understand challeng practic applic principl environment econom social sustain urban develop urban precinct scale develop coher critic exist polici plan use avail evid appropri understand the environment risk pose pattern develop the strategi avail manag risk adapt urban develop pattern mitig risk
3450,identifi ethic issu relat extern factor might impact influenc properti develop process discus they might impact develop applic demonstr understand plan framework abil analys the implic common plan mechan requir a develop approv appli research techniqu obtain meaning inform properti market condit demonstr thi inform be use make properti develop decis appli market research inform the develop an optim solut a propos a specifi site commun research find use appropri terminolog a profession written and structur deliver
3451,appli key gi concept principl tool method spatial analysi use standard qgi softwar properti develop plan applic articul knowledg data sourc collect manag variou databas structur a australian censu other cadastr data coordin system surfac model conduct task geopackag creation build new inform base spatial analysi map visualis provid recommend develop report present skill commun spatial analysi outcom
3452,explain principl terminolog process heritag conserv identifi heritag regul all level govern locat understand use heritag legisl conserv manag document analys heritag inform regul appli properti develop plan context critic analys place heritag conserv in the context sustain design
3453,articul knowledg histor current urban design plan process achiev sustain urban design develop skill use varieti resourc evid base conduct evalu urban design problem prospect citi appli environment econom social sustain urban design principl critiqu plan develop real world urban design propos conduct 2D present 3D visualis task explain context analys impact develop suitabl urban design propos integr creativ innov urban design solut comprehend the urban design role develop reflect understand one own perspect develop effect teamwork skill commun strategi multidisciplinari environ
3454,
3455,demonstr reflect critic understand one own perspect develop effect commun strategi appli effect method appropri analyt tool research analysi formul sound conclus base evid analysi articul strateg think altern solut construct creativ solut identifi plan problem
3456,
3457,
3458,
3459,understand major evalu design includ process outcom econom evalu identifi evalu need decis maker stakehold perspect formul outcom impact determin program success use varieti approach develop a logic model guid evalu articul key evalu question guid evalu understand data collect option how can support evalu know option present evalu find maximis impact learn critic evalu evalu report evalu plan
3460,understand govern societi govern organis led direct understand govern involv organis structur make decis exercis power appreci vital role govern manag perform relationship account Be abl interpret appli key govern concept principl polici Be awar govern principl not evolv a social polit legal vacuum reflect underli valu norm Be alert fact system govern public administr respons evolut govern think practic time Be inform the origin architectur govern the australian public sector the relev other jurisdict compar westminst base system know interpret govern a seri societ government sector organis perspect know how to use the analyt tool understand the formul regul practic govern appreci emerg societ chang present key challeng to the system govern polici develop
3461,identifi examin evalu literatur concept argument are inform contemporari public engag practic critic reflect develop new idea relat the challeng opportun deliv public engag consid wide varieti contextu factor a commun public institut legisl environ appli advanc understand theori debat the identif evalu an innov public engag process critic reflect their view valu relat public engag effect commun understand key concept their complex
3462,student be abl ass person valu evalu impact cultur bia work local govern indigen govern student be abl articul appli principl practic promot respect engag indigen govern student be abl develop evalu strategi establish long term partnership indigen individu organis commun
3463,defin debat key theori relat devianc corrupt misconduct well a rang ethic moral theoris legisl framework within ethic moral practic state local govern oper build extend illustr understand key theoret concept local govern consequ these the practic local govern specif manag leadership practic identifi examin elabor current exampl type oversight state local govern the relationship the two select contrast construct appli these understand a rang organis set particular own practic local govern elect or appoint offici describ develop apprais arrang oversight would meet the need public organis their commun
3464,defin debat key concept relat provis fund local govern good servic build extend illustr understand key theoret concept local govern econom financ demonstr appreci how might employ practic identifi critic examin intervent aim enhanc financi sustain local govern describ develop intervent aim enhanc the financi sustain local govern
3465,work collabor cooper a group formul design carri origin appli research a public polici govern context discov apprais adapt insight a research supervisor throughout research process examin prioritis synthesis current literatur the chosen topic select interpret extend insight the research literatur inform research design methodolog understand ethic issu relat the conduct polici research drawn implic their research find the public polici govern literatur develop action recommend base find present studi find
3466,
3467,
3468,formul design carri research public polici govern context discov apprais adapt insight a research supervisor throughout research process examin prioritis synthesis current literatur pertain the chosen topic select interpret extend insight the literatur inform research design
3469,formul design carri research public polici govern context discov apprais adapt insight a research supervisor throughout research process examin prioritis synthesis current literatur pertain the chosen topic select interpret extend insight the literatur inform research design
3470,formul design carri research public polici govern context discov apprais adapt insight a research supervisor throughout research process examin prioritis synthesis current literatur pertain the chosen topic select interpret extend insight the literatur inform research design
3471,describ goal scientist polici maker attitud toward inform languag percept time career path account fundament differ vocat work togeth what individu both sphere need understand each understand issu polici learn diffus transfer converg they speak way which variou polit system use gener inform the impact function formul rational polici polici mechan across jurisdict conceptualis the role particip the polici process play should play the context how inform exchang how interact occur agreement reach
3472,deliv account issu challeng confront polici maker use evid the definit analysi polici problem their construct polici solut demonstr understand the issu involv make decis base multipl often contradictori form evid describ distinguish elabor upon strategi process the manag evid learn within polici structur individu and group policymak practic
3473,deliv account major social polit organis demand act upon policymak their effort confront polici problem demonstr understand process relat pressur polici maker must negoti also essenti prerequisit must satisfi deliv polici output identifi examin elabor upon major issu face actor within the policymak process how might differ across differ polici sector
3474,deliv account major social polit econom idea which nation polit maker identifi confront polici problem demonstr understand nation supran pressur act policymak across variou polici sector identifi examin elabor upon major issu face govern within diver nation context polici sector
3475,
3476,explain context rational studi the studi import design appropri research aim question will guid the project construct appropri methodolog the studi review current literatur pertain their chosen topic
3477,expand conceptu understand servic deliveri local level develop the abil link servic deliveri the principl practic public valu local govern public organis manag explor method review enhanc local govern servic includ tool a compar analysi local govern servic deliveri consid discus innov local govern servic provis altern servic deliveri model engag group discus collabor work issu relat local govern servic deliveri
3478,achiev sound understand concept govern the role place local govern australia feder system undertak compar examin local govern govern differ jurisdict develop skill appli compar research an approach method critic analysi the field local govern explor differ australian intern model local govern their relev legisl framework appli lesson learn compar studi identifi need opportun improv current arrang local govern
3479,examin leadership paradigm framework track understand public sector leadership evolv demonstr appreci contemporari context sector influenc need build leadership capabl includ abil regard leadership relat public valu creation understand the type style leadership practic respond effect the pressur demand work the local govern sector is relev impact council commun be abl relat govern level exampl wider public sector context relat acquir knowledg issu pressur relat leadership the public sector organiz profession role context enhanc their leadership acumen skill strateg think present trail new approach action research identifi way build new learn continu profession develop pathway goal
3480,abil plan prepar build lead team skill team build format abil analys own leadership behaviour that other team abil mentor coach team a challeng abil reflect analys provid construct feed back team behaviour perform the skill develop leadership capac build initi themselv other
3481,identifi ass uniqu issu relat leadership public sector local govern new knowledg experi plan undertak report a commun leadership project build appli person profession leadership capabl strategi includ the abil analys individu leadership strength that other key stakehold demonstr understand local govern role lead the commun includ individu profession role contribut commun outcom
3482,demonstr work knowledg theori practic build regul nsw demonstr clear understand the format the build code australia research interpret appli plan instrument the build code australia the regul larg complex build have increas awar knowledg streetscap urban design issu involv build regul appreci the differ perform base deem satisfi solut the requir fire resist access egress fire servic equip
3483,understand appreci complex strateg legal institut context develop ass interpret appli perform base measur use plan instrument evalu the benefit issu collabor plan develop capabl identifi respond key develop ass issu undertak precinct site environment analysi evalu analys urban design develop outcom consult facilit understand resolut regard complex develop situat interpret appli judgement principl the land environ court understand plan process resolv issu mitig avoid avenu
3484,articul legal framework which plan decis made their impact histori strateg plan develop subdivis law new south wale well nation intern law analys plan instrument a develop control polici lep dcp merit base prescript code ass outcom deliv appli applic approv process pre lodgement post approv stage evalu merit ass head consider determin key issu impact stakehold view weight key issu public domain work appli condit consent utilis key exampl work case studi consid conflict resolut negoti skill analys sourc conflict approach disput resolut the role the land environ court includ procedur plan principl and case law
3485,demonstr work knowledg the theori practic build regul nsw appli practic understand the legal institut framework the approv inspect class 1 10 build clearli confid interpret appli plan instrument build regul demonstr understand the format the build code australia class 1 10 build Be cognis the gener requir perform provis accept construct requir section 1 3 the bca identifi address key issu ass the certif framework develop increas skill accuraci report write
3486,formul design carri origin appli research a local govern context examin prioritis synthesi current literatur pertain the chosen topic select interpret extend insight research literatur inform research design methodolog draw implic their research find current futur local govern practic put forward innov pragmat recommend chang draw the find their research studi
3487,review synthesis knowledg leadership literatur experi across five common domain leadership self other organis chang futur evalu skill capabl requir lead effect local govern appli council context demonstr rang leadership practic includ high level commun relationship skill enabl diver council organ achiev outcom employe commun take account person leadership effect initi strategi develop within their current role
3488,demonstr understand key concept relat natur environ which commun local govern exist articul concept environ includ own chang time identifi local govern respons environment manag critic examin sector uniqu role environment manag the australian context identifi explain appli the principl ecolog sustain develop esd includ the hope outcom challeng it applic the local govern context select interpret extend insight the literatur biodivers conserv resourc manag the adapt govern social ecolog system where possibl appli their own work a local govern context examin debat extend exampl research best practic regard to local govern their environment plan manag protect role
3489,examin rang conceptu approach public administr better understood theori shape natur mission public organis manageri practic model leadership develop compet outlin way which public sector effici effect been conceiv appli these concept influenc idea practic account equiti how can integr their practic a local govern context develop skill use theori conceptu framework a describ imper tension administr polit relationship impact thi relationship lead manag the polit organis context local govern review the theoret premis integr democrat valu citizenship the way public organis leader take account societi the public interest develop compet integr these principl their practic identifi ass way which the local govern sector australia embrac democrat practic appli participatori govern approach
3490,better understand learn develop includ self reflect requir improv practic their current work environ appreci technic profession area practic is focu their vocat compet develop conceiv negoti write program their profession develop identifi relationship technic profession compet the gener manag skill necessari success public administr manag the local govern workplac
3491,better understand learn develop includ self reflect requir improv practic their current work environ appreci technic profession area practic is focu their vocat compet develop conceiv negoti write program their profession develop identifi relationship technic profession compet the gener manag skill necessari success public administr manag the local govern workplac
3492,defin debat key theori relat local govern polit legisl framework within local govern oper build extend illustr understand key theoret concept local govern consequ these local govern for manag leadership practic identifi examin elabor current issu face local govern a tier govern australia in jurisdict select contrast construct appli concept relat local govern democraci servic deliveri govern manag reform their practic describ develop apprais capac build process would meet the need council their commun
3493,evalu strateg plan concept approach their applic local govern explain concept public valu it relev local govern evalu tool effect strateg plan a vision strateg think system think analys way tool might benefit strateg plan their profession practic analys factor shape strateg plan organis framework includ social cultur econom polit driver chang demonstr strateg think the futur citi region evalu way advoc partner a rang stakehold achiev strateg outcom develop creativ solut complex problem base research evalu appli concept approach local strateg plan process outcom identifi opportun strengthen process outcom
3494,increas knowledg social plan commun develop theori practic evalu appli commun develop approach a social impact ass social infrastructur analysi safeti design commun engag role work place An expand capac think strateg citi appreci social cultur econom polit driver chang work collabor other profess evalu place social justic ethic within local govern analys person view valu impact individu practic demonstr abil develop inform argument rational social plan outcom expand their capac question challeng current practic foster innov develop commun skill relev local govern
3495,clearli understand bushfir behaviour approach protect properti human life bushfir demonstr work knowledg legisl framework context appli practic understand current statu plan bushfir prone area nsw other govern area identifi ass the current issu bushfir protect regul conduct bushfir ass use the manual consid issu relat biodivers formul understand social condit identifi key element case studi best practic
3496,
3497,describ ethic issu undertak research design research project use quantit qualit mix method explain essenti element research design ensur valid reliabl rigor data collect undertak simpl data analysi qualit quantit method describ essenti consider prepar research report write research propos
3498,explain ontolog epistemolog methodolog underpin research appli research design appropri specif research problem question demonstr abil collect literatur relev particular research problem undertak critic review literatur obtain the cours research write a literatur review a standard accept a thesi publish paper
3499,
3500,
3501,
3502,identifi aspect tradit emerg leadership theori they relat leadership project differ context analys project leadership compet requir differ level organ develop an abil act coach mentor leadership role project discus ethic legal social respons leader project formul a comprehens project leadership capabl develop plan an organ use the element project leadership learnt thi subject
3503,understand the role contract relat legal principl manag project evalu project context identifi appropri procur method type contract analys contract option their impact the manag legal commerci project risk identifi caus contract relat disput recommend mechan resolv disput commun effect a project manag contract administr inform analys report
3504,understand project contribut organis strategi develop an abil manag inter organis relationship effect manag partnership collabor project demonstr capabl make decis project portfolio align an organis strategi understand import organis capabl includ dynam capabl success manag partnership collabor project debat natur valu tangibl intang perceiv stakehold enabl organ make balanc decis project portfolio select demonstr effect commun skill prepar deliv present case studi
3505,demonstr appropri profession compet conduct attitud work a consult an industri environ use system think make ethic judgment an industri environ appli work readi disciplinari knowledg an industri environ critic reflect the learn development outcom a consult experi improv practic
3506,effect commun differ project manag perspect meet contextu demand reflect improv practic review differ similar profess a skill occup demonstr a capac effect use oral commun present group respons differ scenario appli foundat project manag knowledg a chosen respons differ scenario sourc tool techniqu and appli a code conduct use manag a project reflect the impact differ scenario may on code conduct an organiz perspect commun profession written report effect use the literatur support argu a state respons
3507,abil think critic critic engag abil develop adapt PM knowledg meet contextu demand knowledg adapt abil effect use oral commun project environ oral commun abil appli advanc PM knowledg advanc knowledg abil understand PM inform system concept inform system concept abil reflect and improv practic practic improv
3508,understand key project financi concept their practic applic ass rang typic project financ arrang evalu financi aspect project capit budget decis identifi manag risk relat project financ transact demonstr understand project financ includ privat financ initi privat partnership integr appli project financi concept knowledg a case studi
3509,analys organis develop structur process deliv strategi organis project manag opm develop abil discus formul present suitabl govern structur manag opm organis elabor relationship corpor govern govern project project govern formul integr govern structur process manag portfolio program project an organis evalu current capabl an organis requir thi organis integr element the subject
3510,develop deeper understand current urban problem design research strategi effect appli methodolog approach articul plan problem analys caus effect propos solut it present a clear rational propos solut propos creativ solut plan problem develop effect commun strategi
3511,
3512,
3513,
3514,
3515,
3516,demonstr knowledg understand fundament concept issu challeng involv transform success project measur busi outcom within organis apprais appli tool techniqu map measur evalu project within organis demonstr knowledg understand the human resourc leadership role respons attitud behaviour impact embed project within organis apprais appli chang concept har the human resourc organis demonstr knowledg understand the contribut complex organis structur system process the transit project success ongo oper evalu apprais appli oper measur busi goal system perform user experi demonstr reflect approach practic the studi realis project benefit
3517,demonstr capac analys effect commun way forward improv situat work appli system think explain basic concept system think appli manag problem well appli checkland soft system think methodolog beer viabl system model use system think system diagnosi tool address issu aris project demonstr capac appli comput softwar creat analys causal loop diagram build stock flow simul model demonstr system think approach practic
3518,
3519,
3520,analys portfolio exist potenti project select project be implement part thi portfolio alloc resourc those project have select collect store project data perform measur portfolio reorient
3521,identifi appli adapt project manag approach innov new ventur analys reflect improv project manag practic appli system perspect evalu organis capabl manag innov project demonstr knowledg relat entrepreneurship innov organis project context formul appli appropri framework approach gain support fund project innov new ventur effect use oral written commun a profession level
3522,prepar appropri project manag plan complex project use core tool techniqu identifi resolv complex issu project link complex manag concept the project framework demonstr reflect profession approach project manag practic
3523,demonstr effect written commun relat manag conflict project environ understand motiv trigger conflict variou stage the process conflict understand appli a rang negoti mediat arbitr adjud process manag conflict critic analys conflict situat select appropri method manag the conflict reflect adjust conflict manag approach suit the context enabl effect interact understand appli key criterion the design conflict manag disput resolut process inclus contract
3524,
3525,profici the techniqu methodolog use properti valuer demonstr extens detail knowledg feasibl studi includ market apprais investig evalu case studi involv invest properti understand research appli capitalis rate invest option use risk analysi the ass develop choic identifi financ option tax implic
3526,prepar appropri risk procur qualiti manag plan project use core tool techniqu identifi resolv risk procur qualiti issu project link risk procur qualiti concept the project framework demonstr reflect profession approach project manag practic
3527,prepar appropri risk manag plan project use core tool techniqu identifi resolv risk issu project link risk manag concept the project framework demonstr reflect profession approach project manag practic
3528,effect commun project cost time manag output write demonstr understand principl scope time cost manag are requir profession practic project manag effect appli method tool analys project perform data demonstr abil think critic synthesi complex project data
3529,understand overview terminolog tool techniqu process project manag develop written project plan express demonstr effect oral commun give present project plan client demonstr effect project manag leadership a team base environ manag cultur diver achiev object employ the project integr process display the process appli implement control a project formul a reflect approach profession project manag practic
3530,deliv effect oral present commun develop a busi case progress class express understand the concept balanc resourc time cost other factor the impact constraint project scope design implement deliv the build a plan design a peripher commun
3531,develop demonstr effect written commun submiss a project plan a client demonstr understand compet unit project procur manag project risk manag be appli principl procur evalu select plan Be familiar legal background the procur good servic have understand the principl modern disput resolut appli risk procur contract manag principl practic situat understand the relationship risk procur contract their impact project design deliveri have understand the common law law neglig statutori oblig relat the parti project contract understand be abl interpret project contract the principl contractu risk alloc understand the principl procedur involv the manag administr contract
3532,appli commun plan stakehold manag team build tool project environ demonstr skill manag cultur person differ project team commun clearli convincingli written oral commun engag research identifi integr multipl sourc inform develop support argument
3533,identifi sourc complex project understand complex manifest project context appreci consequ manag deriv each sourc complex appli relev theori manag decis understand implic manag risk schedul budget procur identifi appropri project govern requir understand capabl need manag complex project select tool method analys manag differ kind complex develop critic apprais suitabl methodolog manag complex project appli system think complex problem a team context develop enhanc relationship manag skill enhanc reflect practic skill
3534,effect commun write project environ appli foundat PM knowledg reflect improv practic think critic defin and conduct research project
3535,demonstr reflex critic understand one own perspect develop effect commun strategi think strateg altern solut draw sound conclus base evid analysi construct innov creativ solut identifi plan problem
3536,develop effect commun strategi analys caus effect signific plan problem appli appropri analyt tool understand problem effect appli a methodolog approach
3537,develop effect commun strategi articul plan problem current signific develop deeper understand current urban problem design a research strategi
3538,develop team work skill develop effect commun strategi design participatori process address sourc conflict critic analys power relat urban environ develop reflex critic understand one own perspect interpret evalu ethic dilemma planner face identifi theoret approach inequ inclus be abl appli to profession practic explain the histor develop theori practic plan present solid evid support an evalu theori practic
3539,appli key gi concept principl tool method spatial analysi use standard arcgi softwar properti develop plan applic articul knowledg data sourc collect manag variou databas structur a australian censu other cadastr data coordin system surfac model conduct task geodatabas creation build new inform base spatial analysi map visualis provid recommend develop report present skill commun spatial analysi outcom
3540,develop teamwork skill appli effect commun strategi explain urban social econom structur it distribut consequ defin econom driver citi region articul plan decis make process regard infrastructur financ how shape citi structur explain econom structur use varieti analyt method defin determin land market term access amen concept rent gradient factor affect hous market hous afford design conduct research evalu altern econom strategi analys specif properti market base avail evid
3541,
3542,articul knowledg histor current urban design plan process achiev sustain urban design develop skill use varieti resourc evid base conduct evalu urban design problem prospect citi appli environment econom social sustain urban design principl critiqu plan develop real world urban design propos conduct 2D present 3D visualis task explain context analys impact develop suitabl urban design propos integr creativ innov urban design solut comprehend the urban design role develop reflect understand one own perspect develop effect team work skill commun strategi multidisciplinari environ
3543,
3544,
3545,develop team work skill develop effect written verbal commun strategi understand relationship among urban structur resourc consumpt sustain build precinct level understand challeng practic applic principl environment econom social sustain urban develop the build precinct scale develop coher critic exist polici plan use avail evid appropri understand the environment risk pose pattern develop the strategi avail manag risk adapt urban develop pattern mitig risk
3546,develop effect written commun strategi explain social polit econom cultur conflict urban develop appli conflict negoti strategi effect develop reflex critic understand one own perspect conflict critic analys planner ethic respons meet need current futur resid explain plan evolv respons polit forc appli negoti strategi resolv conflict urban develop identifi role differ level govern develop urban plan polici appli case studi research method analys negoti outcom real world develop problem develop coher evalu develop negoti problem outcom base evid
3547,develop team work skill develop effect commun strategi articul planner ethic respons meet need current futur resid determin forecast need propos strategi satisfi critic analys contribut past current plan polici document appli varieti analyt social impact ass method understand site characterist plan requir develop structur plan respond physic environment econom social constraint opportun reflect metropolitan region plan paramet explor properti market dynam the environment econom social implic altern structur plan evalu urban environment context the basi strateg propos
3548,develop masterplan base effect applic principl econom environment social sustain develop clear rational masterplan propos base research develop effect written verbal graphic commun strategi demonstr understand how specif site sit within metropolitan strateg plan context demonstr capac work profession effect team peopl diver profession person background
3549,demonstr understand properti market understand properti develop process plan framework know the sourc requir obtain develop data explain the import properti market condit market research
3550,
3551,
3552,
3553,defin develop project manag research propos design research strategi effect appli methodolog approach propos evalu new approach solv project manag problem understand way project manag research advanc disciplin
3554,
3555,
3556,
3557,
3558,understand terminolog process involv construct cost plan budget cost manag construct project use basic skill measur broad base cost construct activ understand estim cost plan procedur throughout project life cycl understand use publish construct cost data appli convent method cost comparison construct altern understand impact esd sustain issu the econom properti develop understand the role construct cost consult the develop process
3559,demonstr understand the organis manag structur construct project demonstr understand the project life cycl incorpor human resourc manag commun demonstr understand the critic legisl relat industri relat work health safeti demonstr understand law disput resolut process demonstr understand construct site oper includ site plan establish construct methodolog demonstr knowledg build inform model applic the industri bim
3560,use time valu money theori financi relat ass ass valu residenti develop site use direct comparison hypothet develop discount cash flow valuat approach demonstr critic perspect valuat methodolog commonli use undertak ass residenti develop site
3561,
3562,appropri appli relev legal framework a rang interest held real person properti convey properti the provis relat certif approv profession advic demonstr understand the law contract both common statut research demonstr understand legal sourc materi
3563,describ properti life cycl complex econom environment sociolog other influenc upon perform properti asset throughout life cycl defin cost ongo liabil associ asset ownership appli strateg approach manag properti asset identifi analys the scale the major econom influenc nation intern perform properti asset describ the chang need individu the commun affect the perform cost contribut properti asset
3564,describ individu type retir hous residenti age care their legisl financi framework analys financi perform variou type retir hous age care identifi analys the major influenc develop feasibl ongo perform demonstr understand the plan oper legisl framework how influenc oper develop
3565,understand use build code standard role princip certifi author understand tradit construct method terminolog detail a varieti build type understand structur structur system appreci the role servic build
3566,understand key principl time manag understand process scope work develop work breakdown structur wb undertak activ schedul critic path program understand relationship time qualiti a construct project understand process manag qualiti qualiti assur control compet undertak risk manag plan includ identif evalu control appli construct methodolog associ program
3567,understand process properti develop plan project manag an intern context understand diver driver properti develop project manag plan decis critic ass reason the rel success failur specif develop project the point view project manag plan regul or develop feasibl market risk
3568,demonstr knowledg role context research within landscap architectur demonstr knowledg how design research landscap architectur more broadli the built environ link inform broader framework research innov determin discus array design research method within exist landscap architectur project adapt design research method be use specif research interest relat a self determin research agenda demonstr a capac commun idea effect and in written form
3569,conduct innov comprehens design research critic reflect the design a disciplin knowledg base evalu the outcom the process produc
3570,develop core knowledg skill landscap architectur design includ integr complex spatial materi problem solv skill critic person disciplinari reflect undertak primari secondari research inform enrich design process outcom appli design process research tool understand refin design propos articul broader ambit landscap architectur test critic evalu varieti methodolog process medium involv the develop architectur design propos thu abl analys question engag inform reason argument design propos profession frame author design propos a vehicl articul defend a landscap architectur proposit present complet relev find a profession qualiti a public set such a open juri exhibit or publish work
3571,analys critic evalu integr complex inform order locat site disciplinari issu synthesis advanc theoret technic knowledg an understand site frame problem articul posit gener proposit rigor test proposit an establish set design criterion develop idea resolv scale use advanc critic think technic commun skill commun a design argument use innov sophist visual oral written skill
3572,develop core knowledg skill landscap architectur design includ integr complex spatial materi problem solv skill critic person disciplinari reflect undertak primari secondari research inform enrich design process outcom appli design process research tool understand refin design propos articul broader ambit architectur for identifi essenti question address brief transfer knowledg understand sub disciplinari area creativ appropri toward a resolv design propos test critic evalu a varieti methodolog process medium involv the develop architectur design propos thu be abl analys question engag inform reason argument design propos profession frame author design propos a vehicl articul defend architectur proposit present complet relev find a profession qualiti a public set such a open juri exhibit or publish work
3573,demonstr capac take autonom respons action decis demonstr capac posit work within extend disciplinari context demonstr capac commun idea effect varieti way includ oral written visual physic digit mode demonstr capac engag contribut debat the highest profession level demonstr capac develop innov approach demonstr capac understand challeng disciplinari convent demonstr capac initi execut meaning self direct iter process demonstr capac appli relev digit or manual techniqu technolog architectur practic demonstr knowledg current architectur practic demonstr capac independ select appli appropri research methodolog carri investig studi demonstr capac analys synthesis formul complex idea argument rational initi altern approach demonstr a capac reflect engag self critiqu and critic think
3574,develop core knowledg skill architectur design includ integr complex spatial materi problem solv skill critic person disciplinari reflect undertak primari secondari research inform enrich design process outcom appli design process research tool understand refin design propos articul broader ambit architectur for identifi essenti question address brief transfer knowledg understand sub disciplinari area creativ appropri toward a resolv design propos test critic evalu a varieti methodolog process medium involv the develop architectur design propos thu be abl analys question engag inform reason argument design propos profession frame author design propos a vehicl articul defend architectur proposit present complet relev find a profession qualiti a public set such a open juri exhibit or publish work
3575,develop core knowledg skill architectur design includ integr complex spatial materi problem solv skill critic person disciplinari reflect undertak primari secondari research inform enrich design process outcom appli design process research tool understand refin design propos articul broader ambit architectur for identifi essenti question address brief transfer knowledg understand sub disciplinari area creativ appropri toward a resolv design propos test critic evalu a varieti methodolog process medium involv the develop architectur design propos thu be abl analys question engag inform reason argument design propos profession frame author design propos a vehicl articul defend architectur proposit present complet relev find a profession qualiti a public set such a open juri exhibit or publish work
3576,develop core knowledg skill architectur design includ integr complex spatial materi problem solv skill critic person disciplinari reflect undertak primari secondari research inform enrich design process outcom appli design process research tool understand refin design propos articul broader ambit architectur for identifi essenti question address brief transfer knowledg understand sub disciplinari area creativ appropri toward a resolv design propos test critic evalu a varieti methodolog process medium involv the develop architectur design propos thu be abl analys question engag inform reason argument design propos profession frame author design propos a vehicl articul defend architectur proposit present complet relev find a profession qualiti a public set such a open juri exhibit or publish work
3577,develop core knowledg skill architectur design includ integr complex spatial materi problem solv skill critic person disciplinari reflect undertak primari secondari research inform enrich design process outcom appli design process research tool understand refin design propos articul broader ambit architectur for identifi essenti question address brief transfer knowledg understand sub disciplinari area creativ appropri toward a resolv design propos test critic evalu a varieti methodolog process medium involv the develop architectur design propos thu be abl analys question engag inform reason argument design propos profession frame author design propos a vehicl articul defend architectur proposit present complet relev find a profession qualiti a public set such a open juri exhibit or publish work
3578,demonstr high order skill analysi critic self evalu toward develop an independ led design research project develop project manag improv collabor skill work member design team across disciplinari boundari instig conduct creativ research comput architectur urban design an advanc level demonstr high level profession verbal graphic written present skill develop demonstr high level command a rang comput process method their applic toward a complex design project appli research skill techniqu toward formul demonstr a design research project a profession level across multipl mode medium develop avenu public industri engag the project
3579,analys critic evalu work the invit guest area expertis develop rang specif skill techniqu appropri the area research develop improv collabor project manag skill work member design team instig and conduct creativ design research design technolog an advanc level demonstr high level profession present skill demonstr a command the technic aspect the design task
3580,analys critic evalu work the invit guest area expertis develop rang specif skill techniqu appropri the area research develop improv collabor project manag skill work member design team instig and conduct creativ design research design technolog an advanc level demonstr high level profession present skill demonstr a command the technic aspect the design task
